window_id,window_start,window_end,ticker,sector,cluster,kmeans_cluster
4,2021-08-19,2021-12-27,JPM,Financials,1,2
4,2021-08-19,2021-12-27,KO,Consumer Staples,2,1
4,2021-08-19,2021-12-27,LIN,Materials,4,3
4,2021-08-19,2021-12-27,LLY,Health Care,2,4
4,2021-08-19,2021-12-27,MA,Financials,1,0
4,2021-08-19,2021-12-27,MCD,Consumer Discretionary,4,3
4,2021-08-19,2021-12-27,META,Communication Services,4,3
4,2021-08-19,2021-12-27,MS,Financials,1,2
4,2021-08-19,2021-12-27,MSFT,Information Technology,4,3
4,2021-08-19,2021-12-27,NEE,Utilities,2,1
4,2021-08-19,2021-12-27,NFLX,Communication Services,5,5
4,2021-08-19,2021-12-27,NKE,Consumer Discretionary,0,5
4,2021-08-19,2021-12-27,NVDA,Information Technology,4,5
4,2021-08-19,2021-12-27,ORCL,Information Technology,4,4
4,2021-08-19,2021-12-27,PEP,Consumer Staples,2,1
4,2021-08-19,2021-12-27,PFE,Health Care,3,1
4,2021-08-19,2021-12-27,PG,Consumer Staples,2,1
4,2021-08-19,2021-12-27,T,Communication Services,1,1
4,2021-08-19,2021-12-27,TSLA,Consumer Discretionary,0,5
4,2021-08-19,2021-12-27,UNH,Health Care,4,4
4,2021-08-19,2021-12-27,V,Financials,1,0
4,2021-08-19,2021-12-27,VZ,Communication Services,1,1
4,2021-08-19,2021-12-27,WMT,Consumer Staples,2,4
4,2021-08-19,2021-12-27,XOM,Energy,1,2
5,2021-09-02,2022-01-10,AAPL,Information Technology,2,0
5,2021-09-02,2022-01-10,AMD,Information Technology,2,0
5,2021-09-02,2022-01-10,AMT,Real Estate,0,5
5,2021-09-02,2022-01-10,AMZN,Consumer Discretionary,2,0
5,2021-09-02,2022-01-10,AVGO,Information Technology,2,0
5,2021-09-02,2022-01-10,BA,Industrials,1,1
5,2021-09-02,2022-01-10,BAC,Financials,1,1
5,2021-09-02,2022-01-10,BRK.B,Financials,1,1
5,2021-09-02,2022-01-10,CAT,Industrials,1,1
5,2021-09-02,2022-01-10,COST,Consumer Staples,2,0
5,2021-09-02,2022-01-10,CRM,Information Technology,2,0
5,2021-09-02,2022-01-10,CSCO,Information Technology,1,5
5,2021-09-02,2022-01-10,CVX,Energy,1,1
5,2021-09-02,2022-01-10,DIS,Communication Services,1,3
5,2021-09-02,2022-01-10,DUK,Utilities,0,4
5,2021-09-02,2022-01-10,GE,Industrials,1,1
5,2021-09-02,2022-01-10,GOOG,Communication Services,2,0
5,2021-09-02,2022-01-10,GOOGL,Communication Services,2,0
5,2021-09-02,2022-01-10,GS,Financials,1,1
5,2021-09-02,2022-01-10,HD,Consumer Discretionary,2,5
5,2021-09-02,2022-01-10,INTC,Information Technology,2,1
5,2021-09-02,2022-01-10,JNJ,Health Care,0,2
5,2021-09-02,2022-01-10,JPM,Financials,1,1
5,2021-09-02,2022-01-10,KO,Consumer Staples,0,2
5,2021-09-02,2022-01-10,LIN,Materials,2,5
5,2021-09-02,2022-01-10,LLY,Health Care,0,5
5,2021-09-02,2022-01-10,MA,Financials,1,3
5,2021-09-02,2022-01-10,MCD,Consumer Discretionary,1,5
5,2021-09-02,2022-01-10,META,Communication Services,2,0
5,2021-09-02,2022-01-10,MS,Financials,1,1
5,2021-09-02,2022-01-10,MSFT,Information Technology,2,0
5,2021-09-02,2022-01-10,NEE,Utilities,0,5
5,2021-09-02,2022-01-10,NFLX,Communication Services,2,0
5,2021-09-02,2022-01-10,NKE,Consumer Discretionary,5,5
5,2021-09-02,2022-01-10,NVDA,Information Technology,2,0
5,2021-09-02,2022-01-10,ORCL,Information Technology,4,2
5,2021-09-02,2022-01-10,PEP,Consumer Staples,0,2
5,2021-09-02,2022-01-10,PFE,Health Care,3,4
5,2021-09-02,2022-01-10,PG,Consumer Staples,0,2
5,2021-09-02,2022-01-10,T,Communication Services,1,4
5,2021-09-02,2022-01-10,TSLA,Consumer Discretionary,2,0
5,2021-09-02,2022-01-10,UNH,Health Care,2,5
5,2021-09-02,2022-01-10,V,Financials,1,3
5,2021-09-02,2022-01-10,VZ,Communication Services,1,4
5,2021-09-02,2022-01-10,WMT,Consumer Staples,0,2
5,2021-09-02,2022-01-10,XOM,Energy,1,1
6,2021-09-17,2022-01-25,AAPL,Information Technology,0,2
6,2021-09-17,2022-01-25,AMD,Information Technology,0,2
6,2021-09-17,2022-01-25,AMT,Real Estate,4,0
6,2021-09-17,2022-01-25,AMZN,Consumer Discretionary,0,2
6,2021-09-17,2022-01-25,AVGO,Information Technology,0,2
6,2021-09-17,2022-01-25,BA,Industrials,1,1
6,2021-09-17,2022-01-25,BAC,Financials,1,5
6,2021-09-17,2022-01-25,BRK.B,Financials,1,5
6,2021-09-17,2022-01-25,CAT,Industrials,1,5
6,2021-09-17,2022-01-25,COST,Consumer Staples,0,2
6,2021-09-17,2022-01-25,CRM,Information Technology,0,2
6,2021-09-17,2022-01-25,CSCO,Information Technology,0,0
6,2021-09-17,2022-01-25,CVX,Energy,1,5
6,2021-09-17,2022-01-25,DIS,Communication Services,1,1
6,2021-09-17,2022-01-25,DUK,Utilities,2,4
6,2021-09-17,2022-01-25,GE,Industrials,1,1
6,2021-09-17,2022-01-25,GOOG,Communication Services,0,2
6,2021-09-17,2022-01-25,GOOGL,Communication Services,0,2
6,2021-09-17,2022-01-25,GS,Financials,1,5
6,2021-09-17,2022-01-25,HD,Consumer Discretionary,0,0
6,2021-09-17,2022-01-25,INTC,Information Technology,0,2
6,2021-09-17,2022-01-25,JNJ,Health Care,5,4
6,2021-09-17,2022-01-25,JPM,Financials,1,5
6,2021-09-17,2022-01-25,KO,Consumer Staples,2,4
6,2021-09-17,2022-01-25,LIN,Materials,0,0
6,2021-09-17,2022-01-25,LLY,Health Care,5,3
6,2021-09-17,2022-01-25,MA,Financials,1,1
6,2021-09-17,2022-01-25,MCD,Consumer Discretionary,2,0
6,2021-09-17,2022-01-25,META,Communication Services,0,2
6,2021-09-17,2022-01-25,MS,Financials,1,5
6,2021-09-17,2022-01-25,MSFT,Information Technology,0,2
6,2021-09-17,2022-01-25,NEE,Utilities,2,4
6,2021-09-17,2022-01-25,NFLX,Communication Services,0,2
6,2021-09-17,2022-01-25,NKE,Consumer Discretionary,0,0
6,2021-09-17,2022-01-25,NVDA,Information Technology,0,2
6,2021-09-17,2022-01-25,ORCL,Information Technology,0,3
6,2021-09-17,2022-01-25,PEP,Consumer Staples,2,4
6,2021-09-17,2022-01-25,PFE,Health Care,3,3
6,2021-09-17,2022-01-25,PG,Consumer Staples,2,4
6,2021-09-17,2022-01-25,T,Communication Services,1,5
6,2021-09-17,2022-01-25,TSLA,Consumer Discretionary,0,2
6,2021-09-17,2022-01-25,UNH,Health Care,0,0
6,2021-09-17,2022-01-25,V,Financials,1,1
6,2021-09-17,2022-01-25,VZ,Communication Services,1,5
6,2021-09-17,2022-01-25,WMT,Consumer Staples,2,4
6,2021-09-17,2022-01-25,XOM,Energy,1,5
7,2021-10-01,2022-02-08,AAPL,Information Technology,0,4
7,2021-10-01,2022-02-08,AMD,Information Technology,0,4
7,2021-10-01,2022-02-08,AMT,Real Estate,0,4
7,2021-10-01,2022-02-08,AMZN,Consumer Discretionary,0,4
7,2021-10-01,2022-02-08,AVGO,Information Technology,0,4
7,2021-10-01,2022-02-08,BA,Industrials,1,1
7,2021-10-01,2022-02-08,BAC,Financials,1,3
7,2021-10-01,2022-02-08,BRK.B,Financials,1,3
7,2021-10-01,2022-02-08,CAT,Industrials,1,3
7,2021-10-01,2022-02-08,COST,Consumer Staples,0,4
7,2021-10-01,2022-02-08,CRM,Information Technology,0,4
7,2021-10-01,2022-02-08,CSCO,Information Technology,0,4
7,2021-10-01,2022-02-08,CVX,Energy,1,3
7,2021-10-01,2022-02-08,DIS,Communication Services,1,1
7,2021-10-01,2022-02-08,DUK,Utilities,2,2
7,2021-10-01,2022-02-08,GE,Industrials,1,3
7,2021-10-01,2022-02-08,GOOG,Communication Services,0,4
7,2021-10-01,2022-02-08,GOOGL,Communication Services,0,4
7,2021-10-01,2022-02-08,GS,Financials,1,3
7,2021-10-01,2022-02-08,HD,Consumer Discretionary,0,4
7,2021-10-01,2022-02-08,INTC,Information Technology,0,1
7,2021-10-01,2022-02-08,JNJ,Health Care,2,2
7,2021-10-01,2022-02-08,JPM,Financials,1,3
7,2021-10-01,2022-02-08,KO,Consumer Staples,2,2
7,2021-10-01,2022-02-08,LIN,Materials,0,1
7,2021-10-01,2022-02-08,LLY,Health Care,4,5
7,2021-10-01,2022-02-08,MA,Financials,1,1
7,2021-10-01,2022-02-08,MCD,Consumer Discretionary,0,1
7,2021-10-01,2022-02-08,META,Communication Services,0,1
7,2021-10-01,2022-02-08,MS,Financials,1,3
7,2021-10-01,2022-02-08,MSFT,Information Technology,0,4
7,2021-10-01,2022-02-08,NEE,Utilities,0,2
7,2021-10-01,2022-02-08,NFLX,Communication Services,0,1
7,2021-10-01,2022-02-08,NKE,Consumer Discretionary,0,1
7,2021-10-01,2022-02-08,NVDA,Information Technology,0,4
7,2021-10-01,2022-02-08,ORCL,Information Technology,4,5
7,2021-10-01,2022-02-08,PEP,Consumer Staples,2,2
7,2021-10-01,2022-02-08,PFE,Health Care,3,5
7,2021-10-01,2022-02-08,PG,Consumer Staples,2,2
7,2021-10-01,2022-02-08,T,Communication Services,5,0
7,2021-10-01,2022-02-08,TSLA,Consumer Discretionary,0,4
7,2021-10-01,2022-02-08,UNH,Health Care,0,4
7,2021-10-01,2022-02-08,V,Financials,1,1
7,2021-10-01,2022-02-08,VZ,Communication Services,5,0
7,2021-10-01,2022-02-08,WMT,Consumer Staples,2,2
7,2021-10-01,2022-02-08,XOM,Energy,1,3
8,2021-10-15,2022-02-23,AAPL,Information Technology,2,1
8,2021-10-15,2022-02-23,AMD,Information Technology,2,1
8,2021-10-15,2022-02-23,AMT,Real Estate,5,2
8,2021-10-15,2022-02-23,AMZN,Consumer Discretionary,2,1
8,2021-10-15,2022-02-23,AVGO,Information Technology,2,1
8,2021-10-15,2022-02-23,BA,Industrials,1,0
8,2021-10-15,2022-02-23,BAC,Financials,1,0
8,2021-10-15,2022-02-23,BRK.B,Financials,1,0
8,2021-10-15,2022-02-23,CAT,Industrials,1,0
8,2021-10-15,2022-02-23,COST,Consumer Staples,2,2
8,2021-10-15,2022-02-23,CRM,Information Technology,2,1
8,2021-10-15,2022-02-23,CSCO,Information Technology,0,2
8,2021-10-15,2022-02-23,CVX,Energy,1,0
8,2021-10-15,2022-02-23,DIS,Communication Services,1,0
8,2021-10-15,2022-02-23,DUK,Utilities,0,4
8,2021-10-15,2022-02-23,GE,Industrials,1,0
8,2021-10-15,2022-02-23,GOOG,Communication Services,2,1
8,2021-10-15,2022-02-23,GOOGL,Communication Services,2,1
8,2021-10-15,2022-02-23,GS,Financials,1,0
8,2021-10-15,2022-02-23,HD,Consumer Discretionary,2,2
8,2021-10-15,2022-02-23,INTC,Information Technology,2,1
8,2021-10-15,2022-02-23,JNJ,Health Care,0,4
8,2021-10-15,2022-02-23,JPM,Financials,1,0
8,2021-10-15,2022-02-23,KO,Consumer Staples,0,4
8,2021-10-15,2022-02-23,LIN,Materials,2,2
8,2021-10-15,2022-02-23,LLY,Health Care,2,3
8,2021-10-15,2022-02-23,MA,Financials,1,0
8,2021-10-15,2022-02-23,MCD,Consumer Discretionary,0,2
8,2021-10-15,2022-02-23,META,Communication Services,2,1
8,2021-10-15,2022-02-23,MS,Financials,1,0
8,2021-10-15,2022-02-23,MSFT,Information Technology,2,1
8,2021-10-15,2022-02-23,NEE,Utilities,5,2
8,2021-10-15,2022-02-23,NFLX,Communication Services,2,1
8,2021-10-15,2022-02-23,NKE,Consumer Discretionary,2,2
8,2021-10-15,2022-02-23,NVDA,Information Technology,2,1
8,2021-10-15,2022-02-23,ORCL,Information Technology,2,2
8,2021-10-15,2022-02-23,PEP,Consumer Staples,0,4
8,2021-10-15,2022-02-23,PFE,Health Care,3,3
8,2021-10-15,2022-02-23,PG,Consumer Staples,0,4
8,2021-10-15,2022-02-23,T,Communication Services,4,5
8,2021-10-15,2022-02-23,TSLA,Consumer Discretionary,2,1
8,2021-10-15,2022-02-23,UNH,Health Care,5,2
8,2021-10-15,2022-02-23,V,Financials,1,0
8,2021-10-15,2022-02-23,VZ,Communication Services,4,5
8,2021-10-15,2022-02-23,WMT,Consumer Staples,0,2
8,2021-10-15,2022-02-23,XOM,Energy,1,0
9,2021-10-29,2022-03-09,AAPL,Information Technology,1,2
9,2021-10-29,2022-03-09,AMD,Information Technology,1,2
9,2021-10-29,2022-03-09,AMT,Real Estate,2,4
9,2021-10-29,2022-03-09,AMZN,Consumer Discretionary,1,2
9,2021-10-29,2022-03-09,AVGO,Information Technology,1,2
9,2021-10-29,2022-03-09,BA,Industrials,1,1
9,2021-10-29,2022-03-09,BAC,Financials,1,5
9,2021-10-29,2022-03-09,BRK.B,Financials,1,5
9,2021-10-29,2022-03-09,CAT,Industrials,5,0
9,2021-10-29,2022-03-09,COST,Consumer Staples,1,4
9,2021-10-29,2022-03-09,CRM,Information Technology,1,2
9,2021-10-29,2022-03-09,CSCO,Information Technology,2,4
9,2021-10-29,2022-03-09,CVX,Energy,5,0
9,2021-10-29,2022-03-09,DIS,Communication Services,1,1
9,2021-10-29,2022-03-09,DUK,Utilities,0,3
9,2021-10-29,2022-03-09,GE,Industrials,1,1
9,2021-10-29,2022-03-09,GOOG,Communication Services,1,2
9,2021-10-29,2022-03-09,GOOGL,Communication Services,1,2
9,2021-10-29,2022-03-09,GS,Financials,1,5
9,2021-10-29,2022-03-09,HD,Consumer Discretionary,1,4
9,2021-10-29,2022-03-09,INTC,Information Technology,1,4
9,2021-10-29,2022-03-09,JNJ,Health Care,0,3
9,2021-10-29,2022-03-09,JPM,Financials,1,5
9,2021-10-29,2022-03-09,KO,Consumer Staples,0,3
9,2021-10-29,2022-03-09,LIN,Materials,1,5
9,2021-10-29,2022-03-09,LLY,Health Care,2,4
9,2021-10-29,2022-03-09,MA,Financials,1,1
9,2021-10-29,2022-03-09,MCD,Consumer Discretionary,1,5
9,2021-10-29,2022-03-09,META,Communication Services,1,2
9,2021-10-29,2022-03-09,MS,Financials,1,5
9,2021-10-29,2022-03-09,MSFT,Information Technology,1,2
9,2021-10-29,2022-03-09,NEE,Utilities,4,4
9,2021-10-29,2022-03-09,NFLX,Communication Services,1,2
9,2021-10-29,2022-03-09,NKE,Consumer Discretionary,1,2
9,2021-10-29,2022-03-09,NVDA,Information Technology,1,2
9,2021-10-29,2022-03-09,ORCL,Information Technology,1,4
9,2021-10-29,2022-03-09,PEP,Consumer Staples,0,3
9,2021-10-29,2022-03-09,PFE,Health Care,3,3
9,2021-10-29,2022-03-09,PG,Consumer Staples,0,3
9,2021-10-29,2022-03-09,T,Communication Services,0,3
9,2021-10-29,2022-03-09,TSLA,Consumer Discretionary,1,2
9,2021-10-29,2022-03-09,UNH,Health Care,0,3
9,2021-10-29,2022-03-09,V,Financials,1,1
9,2021-10-29,2022-03-09,VZ,Communication Services,0,3
9,2021-10-29,2022-03-09,WMT,Consumer Staples,0,3
9,2021-10-29,2022-03-09,XOM,Energy,5,0
10,2021-11-12,2022-03-23,AAPL,Information Technology,1,2
10,2021-11-12,2022-03-23,AMD,Information Technology,1,2
10,2021-11-12,2022-03-23,AMT,Real Estate,5,4
10,2021-11-12,2022-03-23,AMZN,Consumer Discretionary,1,2
10,2021-11-12,2022-03-23,AVGO,Information Technology,1,2
10,2021-11-12,2022-03-23,BA,Industrials,1,1
10,2021-11-12,2022-03-23,BAC,Financials,1,5
10,2021-11-12,2022-03-23,BRK.B,Financials,1,5
10,2021-11-12,2022-03-23,CAT,Industrials,2,0
10,2021-11-12,2022-03-23,COST,Consumer Staples,1,4
10,2021-11-12,2022-03-23,CRM,Information Technology,1,2
10,2021-11-12,2022-03-23,CSCO,Information Technology,1,4
10,2021-11-12,2022-03-23,CVX,Energy,2,0
10,2021-11-12,2022-03-23,DIS,Communication Services,1,1
10,2021-11-12,2022-03-23,DUK,Utilities,0,3
10,2021-11-12,2022-03-23,GE,Industrials,1,1
10,2021-11-12,2022-03-23,GOOG,Communication Services,1,2
10,2021-11-12,2022-03-23,GOOGL,Communication Services,1,2
10,2021-11-12,2022-03-23,GS,Financials,1,5
10,2021-11-12,2022-03-23,HD,Consumer Discretionary,1,4
10,2021-11-12,2022-03-23,INTC,Information Technology,1,2
10,2021-11-12,2022-03-23,JNJ,Health Care,0,3
10,2021-11-12,2022-03-23,JPM,Financials,1,5
10,2021-11-12,2022-03-23,KO,Consumer Staples,0,3
10,2021-11-12,2022-03-23,LIN,Materials,1,5
10,2021-11-12,2022-03-23,LLY,Health Care,5,4
10,2021-11-12,2022-03-23,MA,Financials,1,1
10,2021-11-12,2022-03-23,MCD,Consumer Discretionary,1,5
10,2021-11-12,2022-03-23,META,Communication Services,1,2
10,2021-11-12,2022-03-23,MS,Financials,1,5
10,2021-11-12,2022-03-23,MSFT,Information Technology,1,2
10,2021-11-12,2022-03-23,NEE,Utilities,4,4
10,2021-11-12,2022-03-23,NFLX,Communication Services,1,2
10,2021-11-12,2022-03-23,NKE,Consumer Discretionary,1,2
10,2021-11-12,2022-03-23,NVDA,Information Technology,1,2
10,2021-11-12,2022-03-23,ORCL,Information Technology,1,4
10,2021-11-12,2022-03-23,PEP,Consumer Staples,0,3
10,2021-11-12,2022-03-23,PFE,Health Care,3,3
10,2021-11-12,2022-03-23,PG,Consumer Staples,0,3
10,2021-11-12,2022-03-23,T,Communication Services,0,3
10,2021-11-12,2022-03-23,TSLA,Consumer Discretionary,1,2
10,2021-11-12,2022-03-23,UNH,Health Care,0,3
10,2021-11-12,2022-03-23,V,Financials,1,1
10,2021-11-12,2022-03-23,VZ,Communication Services,0,3
10,2021-11-12,2022-03-23,WMT,Consumer Staples,0,3
10,2021-11-12,2022-03-23,XOM,Energy,2,0
11,2021-11-29,2022-04-06,AAPL,Information Technology,2,2
11,2021-11-29,2022-04-06,AMD,Information Technology,2,2
11,2021-11-29,2022-04-06,AMT,Real Estate,2,3
11,2021-11-29,2022-04-06,AMZN,Consumer Discretionary,2,2
11,2021-11-29,2022-04-06,AVGO,Information Technology,2,2
11,2021-11-29,2022-04-06,BA,Industrials,2,5
11,2021-11-29,2022-04-06,BAC,Financials,2,1
11,2021-11-29,2022-04-06,BRK.B,Financials,2,1
11,2021-11-29,2022-04-06,CAT,Industrials,0,0
11,2021-11-29,2022-04-06,COST,Consumer Staples,2,3
11,2021-11-29,2022-04-06,CRM,Information Technology,2,2
11,2021-11-29,2022-04-06,CSCO,Information Technology,2,3
11,2021-11-29,2022-04-06,CVX,Energy,0,0
11,2021-11-29,2022-04-06,DIS,Communication Services,2,5
11,2021-11-29,2022-04-06,DUK,Utilities,1,4
11,2021-11-29,2022-04-06,GE,Industrials,2,5
11,2021-11-29,2022-04-06,GOOG,Communication Services,2,2
11,2021-11-29,2022-04-06,GOOGL,Communication Services,2,2
11,2021-11-29,2022-04-06,GS,Financials,2,1
11,2021-11-29,2022-04-06,HD,Consumer Discretionary,2,3
11,2021-11-29,2022-04-06,INTC,Information Technology,2,2
11,2021-11-29,2022-04-06,JNJ,Health Care,1,4
11,2021-11-29,2022-04-06,JPM,Financials,2,1
11,2021-11-29,2022-04-06,KO,Consumer Staples,1,4
11,2021-11-29,2022-04-06,LIN,Materials,2,1
11,2021-11-29,2022-04-06,LLY,Health Care,4,3
11,2021-11-29,2022-04-06,MA,Financials,2,5
11,2021-11-29,2022-04-06,MCD,Consumer Discretionary,2,5
11,2021-11-29,2022-04-06,META,Communication Services,2,2
11,2021-11-29,2022-04-06,MS,Financials,2,1
11,2021-11-29,2022-04-06,MSFT,Information Technology,2,2
11,2021-11-29,2022-04-06,NEE,Utilities,3,3
11,2021-11-29,2022-04-06,NFLX,Communication Services,2,2
11,2021-11-29,2022-04-06,NKE,Consumer Discretionary,2,5
11,2021-11-29,2022-04-06,NVDA,Information Technology,2,2
11,2021-11-29,2022-04-06,ORCL,Information Technology,2,3
11,2021-11-29,2022-04-06,PEP,Consumer Staples,1,4
11,2021-11-29,2022-04-06,PFE,Health Care,4,4
11,2021-11-29,2022-04-06,PG,Consumer Staples,1,4
11,2021-11-29,2022-04-06,T,Communication Services,5,4
11,2021-11-29,2022-04-06,TSLA,Consumer Discretionary,2,2
11,2021-11-29,2022-04-06,UNH,Health Care,1,4
11,2021-11-29,2022-04-06,V,Financials,2,5
11,2021-11-29,2022-04-06,VZ,Communication Services,5,4
11,2021-11-29,2022-04-06,WMT,Consumer Staples,1,4
11,2021-11-29,2022-04-06,XOM,Energy,0,0
12,2021-12-13,2022-04-21,AAPL,Information Technology,0,3
12,2021-12-13,2022-04-21,AMD,Information Technology,0,3
12,2021-12-13,2022-04-21,AMT,Real Estate,0,5
12,2021-12-13,2022-04-21,AMZN,Consumer Discretionary,0,3
12,2021-12-13,2022-04-21,AVGO,Information Technology,0,3
12,2021-12-13,2022-04-21,BA,Industrials,0,0
12,2021-12-13,2022-04-21,BAC,Financials,0,1
12,2021-12-13,2022-04-21,BRK.B,Financials,0,1
12,2021-12-13,2022-04-21,CAT,Industrials,5,4
12,2021-12-13,2022-04-21,COST,Consumer Staples,0,5
12,2021-12-13,2022-04-21,CRM,Information Technology,0,3
12,2021-12-13,2022-04-21,CSCO,Information Technology,0,5
12,2021-12-13,2022-04-21,CVX,Energy,2,4
12,2021-12-13,2022-04-21,DIS,Communication Services,0,0
12,2021-12-13,2022-04-21,DUK,Utilities,1,2
12,2021-12-13,2022-04-21,GE,Industrials,0,0
12,2021-12-13,2022-04-21,GOOG,Communication Services,0,3
12,2021-12-13,2022-04-21,GOOGL,Communication Services,0,3
12,2021-12-13,2022-04-21,GS,Financials,0,1
12,2021-12-13,2022-04-21,HD,Consumer Discretionary,0,5
12,2021-12-13,2022-04-21,INTC,Information Technology,0,3
12,2021-12-13,2022-04-21,JNJ,Health Care,1,2
12,2021-12-13,2022-04-21,JPM,Financials,0,1
12,2021-12-13,2022-04-21,KO,Consumer Staples,1,2
12,2021-12-13,2022-04-21,LIN,Materials,0,1
12,2021-12-13,2022-04-21,LLY,Health Care,1,5
12,2021-12-13,2022-04-21,MA,Financials,0,0
12,2021-12-13,2022-04-21,MCD,Consumer Discretionary,0,1
12,2021-12-13,2022-04-21,META,Communication Services,0,3
12,2021-12-13,2022-04-21,MS,Financials,0,1
12,2021-12-13,2022-04-21,MSFT,Information Technology,0,3
12,2021-12-13,2022-04-21,NEE,Utilities,3,5
12,2021-12-13,2022-04-21,NFLX,Communication Services,0,3
12,2021-12-13,2022-04-21,NKE,Consumer Discretionary,0,0
12,2021-12-13,2022-04-21,NVDA,Information Technology,0,3
12,2021-12-13,2022-04-21,ORCL,Information Technology,0,3
12,2021-12-13,2022-04-21,PEP,Consumer Staples,1,2
12,2021-12-13,2022-04-21,PFE,Health Care,1,5
12,2021-12-13,2022-04-21,PG,Consumer Staples,1,2
12,2021-12-13,2022-04-21,T,Communication Services,4,2
12,2021-12-13,2022-04-21,TSLA,Consumer Discretionary,0,3
12,2021-12-13,2022-04-21,UNH,Health Care,1,5
12,2021-12-13,2022-04-21,V,Financials,0,0
12,2021-12-13,2022-04-21,VZ,Communication Services,4,2
12,2021-12-13,2022-04-21,WMT,Consumer Staples,1,5
12,2021-12-13,2022-04-21,XOM,Energy,2,4
13,2021-12-28,2022-05-05,AAPL,Information Technology,2,3
13,2021-12-28,2022-05-05,AMD,Information Technology,2,3
13,2021-12-28,2022-05-05,AMT,Real Estate,0,5
13,2021-12-28,2022-05-05,AMZN,Consumer Discretionary,2,3
13,2021-12-28,2022-05-05,AVGO,Information Technology,2,3
13,2021-12-28,2022-05-05,BA,Industrials,2,0
13,2021-12-28,2022-05-05,BAC,Financials,2,1
13,2021-12-28,2022-05-05,BRK.B,Financials,2,1
13,2021-12-28,2022-05-05,CAT,Industrials,5,1
13,2021-12-28,2022-05-05,COST,Consumer Staples,2,5
13,2021-12-28,2022-05-05,CRM,Information Technology,2,3
13,2021-12-28,2022-05-05,CSCO,Information Technology,2,5
13,2021-12-28,2022-05-05,CVX,Energy,4,4
13,2021-12-28,2022-05-05,DIS,Communication Services,2,0
13,2021-12-28,2022-05-05,DUK,Utilities,0,2
13,2021-12-28,2022-05-05,GE,Industrials,2,0
13,2021-12-28,2022-05-05,GOOG,Communication Services,2,3
13,2021-12-28,2022-05-05,GOOGL,Communication Services,2,3
13,2021-12-28,2022-05-05,GS,Financials,2,1
13,2021-12-28,2022-05-05,HD,Consumer Discretionary,2,5
13,2021-12-28,2022-05-05,INTC,Information Technology,2,3
13,2021-12-28,2022-05-05,JNJ,Health Care,0,2
13,2021-12-28,2022-05-05,JPM,Financials,2,1
13,2021-12-28,2022-05-05,KO,Consumer Staples,0,2
13,2021-12-28,2022-05-05,LIN,Materials,2,1
13,2021-12-28,2022-05-05,LLY,Health Care,0,5
13,2021-12-28,2022-05-05,MA,Financials,2,3
13,2021-12-28,2022-05-05,MCD,Consumer Discretionary,2,5
13,2021-12-28,2022-05-05,META,Communication Services,2,3
13,2021-12-28,2022-05-05,MS,Financials,2,1
13,2021-12-28,2022-05-05,MSFT,Information Technology,2,3
13,2021-12-28,2022-05-05,NEE,Utilities,3,5
13,2021-12-28,2022-05-05,NFLX,Communication Services,2,3
13,2021-12-28,2022-05-05,NKE,Consumer Discretionary,2,1
13,2021-12-28,2022-05-05,NVDA,Information Technology,2,3
13,2021-12-28,2022-05-05,ORCL,Information Technology,2,3
13,2021-12-28,2022-05-05,PEP,Consumer Staples,0,2
13,2021-12-28,2022-05-05,PFE,Health Care,0,5
13,2021-12-28,2022-05-05,PG,Consumer Staples,0,2
13,2021-12-28,2022-05-05,T,Communication Services,1,2
13,2021-12-28,2022-05-05,TSLA,Consumer Discretionary,2,3
13,2021-12-28,2022-05-05,UNH,Health Care,0,5
13,2021-12-28,2022-05-05,V,Financials,2,1
13,2021-12-28,2022-05-05,VZ,Communication Services,1,2
13,2021-12-28,2022-05-05,WMT,Consumer Staples,0,5
13,2021-12-28,2022-05-05,XOM,Energy,4,4
14,2022-01-11,2022-05-19,AAPL,Information Technology,2,0
14,2022-01-11,2022-05-19,AMD,Information Technology,2,0
14,2022-01-11,2022-05-19,AMT,Real Estate,1,4
14,2022-01-11,2022-05-19,AMZN,Consumer Discretionary,2,0
14,2022-01-11,2022-05-19,AVGO,Information Technology,2,0
14,2022-01-11,2022-05-19,BA,Industrials,2,0
14,2022-01-11,2022-05-19,BAC,Financials,2,3
14,2022-01-11,2022-05-19,BRK.B,Financials,0,3
14,2022-01-11,2022-05-19,CAT,Industrials,5,2
14,2022-01-11,2022-05-19,COST,Consumer Staples,2,5
14,2022-01-11,2022-05-19,CRM,Information Technology,2,0
14,2022-01-11,2022-05-19,CSCO,Information Technology,2,5
14,2022-01-11,2022-05-19,CVX,Energy,4,2
14,2022-01-11,2022-05-19,DIS,Communication Services,2,0
14,2022-01-11,2022-05-19,DUK,Utilities,0,1
14,2022-01-11,2022-05-19,GE,Industrials,2,0
14,2022-01-11,2022-05-19,GOOG,Communication Services,2,0
14,2022-01-11,2022-05-19,GOOGL,Communication Services,2,0
14,2022-01-11,2022-05-19,GS,Financials,2,3
14,2022-01-11,2022-05-19,HD,Consumer Discretionary,2,5
14,2022-01-11,2022-05-19,INTC,Information Technology,2,0
14,2022-01-11,2022-05-19,JNJ,Health Care,0,5
14,2022-01-11,2022-05-19,JPM,Financials,2,3
14,2022-01-11,2022-05-19,KO,Consumer Staples,0,1
14,2022-01-11,2022-05-19,LIN,Materials,2,3
14,2022-01-11,2022-05-19,LLY,Health Care,0,5
14,2022-01-11,2022-05-19,MA,Financials,2,0
